timestamp,sensor_id,sensor_name,sensor_latitude,sensor_longitude,area_type,PM2.5,PM10,NO2,SO2,CO,O3,aqi,temperature_c,humidity_percent,pressure_hpa,wind_speed_ms,wind_direction_deg,weather_condition,road_edges,road_length_km,industrial_area,commercial_area,residential_area,green_space,building_density,hour,day_of_week,month,is_weekend,is_rush_hour,city
2025-10-12 05:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,30.11,78.3,24.68,10.52,0.78,28.75,86.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,5,6,10,1,0,Kolkata
2025-10-12 06:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,24.92,50.8,24.12,8.63,0.63,35.38,71.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,6,6,10,1,0,Kolkata
2025-10-12 07:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,50.62,58.18,33.07,13.3,0.8,34.6,144.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,7,6,10,1,1,Kolkata
2025-10-12 08:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,38.58,50.92,30.23,9.42,0.78,49.33,110.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,8,6,10,1,1,Kolkata
2025-10-12 09:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,26.46,63.06,26.45,13.45,1.46,22.01,75.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,9,6,10,1,1,Kolkata
2025-10-12 10:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,29.38,47.97,17.85,11.05,0.71,41.43,84.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,10,6,10,1,0,Kolkata
2025-10-12 11:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,34.49,55.35,21.19,8.46,0.74,17.51,98.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,11,6,10,1,0,Kolkata
2025-10-12 12:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,25.97,60.47,22.87,12.73,0.52,40.95,74.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,12,6,10,1,0,Kolkata
2025-10-12 13:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,33.47,57.28,27.7,14.35,0.64,32.15,95.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,13,6,10,1,0,Kolkata
2025-10-12 14:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,23.25,64.87,24.12,10.91,0.53,25.76,66.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,14,6,10,1,0,Kolkata
2025-10-12 15:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,32.7,44.19,24.08,8.68,0.83,40.59,93.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,15,6,10,1,0,Kolkata
2025-10-12 16:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,39.33,54.98,20.37,5.27,0.72,41.24,112.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,16,6,10,1,0,Kolkata
2025-10-12 17:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,39.01,63.05,30.7,14.95,0.72,38.75,111.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,17,6,10,1,1,Kolkata
2025-10-12 18:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,29.93,51.31,30.66,13.68,0.73,27.76,85.5,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,18,6,10,1,1,Kolkata
2025-10-12 19:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,48.34,51.23,29.1,13.65,0.81,37.83,138.1,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,19,6,10,1,1,Kolkata
2025-10-12 20:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,28.95,42.62,18.03,17.78,0.81,44.16,82.7,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,20,6,10,1,0,Kolkata
2025-10-12 21:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,36.44,47.62,35.17,12.39,0.89,57.6,104.1,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,21,6,10,1,0,Kolkata
2025-10-12 22:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,36.49,48.92,21.11,10.21,0.55,38.25,104.3,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,22,6,10,1,0,Kolkata
2025-10-12 23:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,23.33,52.6,16.28,9.01,0.73,38.64,66.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,23,6,10,1,0,Kolkata
2025-10-13 00:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,39.41,92.58,36.86,18.91,0.77,28.16,112.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,0,0,10,0,0,Kolkata
2025-10-13 01:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,35.63,51.08,31.15,15.76,0.65,49.45,101.8,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,1,0,10,0,0,Kolkata
2025-10-13 02:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,50.49,79.16,42.22,18.16,0.65,49.17,144.3,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,2,0,10,0,0,Kolkata
2025-10-13 03:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,48.37,92.32,42.37,11.72,1.47,54.55,138.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,3,0,10,0,0,Kolkata
2025-10-13 04:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,42.88,58.7,28.23,18.49,0.69,26.59,122.5,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,4,0,10,0,0,Kolkata
2025-10-13 05:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,26.27,55.95,29.32,7.5,1.11,43.37,75.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,5,0,10,0,0,Kolkata
2025-10-13 06:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,46.43,87.29,29.83,19.84,0.77,51.7,132.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,6,0,10,0,0,Kolkata
2025-10-13 07:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,60.77,127.63,42.66,24.96,1.49,47.45,173.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,7,0,10,0,1,Kolkata
2025-10-13 08:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,48.56,93.23,36.63,26.28,1.02,53.81,138.7,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,8,0,10,0,1,Kolkata
2025-10-13 09:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,60.9,80.54,40.11,15.59,1.81,24.44,174.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,9,0,10,0,1,Kolkata
2025-10-13 10:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,38.02,95.11,31.91,12.29,1.11,51.72,108.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,10,0,10,0,0,Kolkata
2025-10-13 11:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,48.84,70.16,35.82,23.83,1.41,39.11,139.5,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,11,0,10,0,0,Kolkata
2025-10-13 12:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,31.33,63.25,29.53,13.2,0.83,49.46,89.5,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,12,0,10,0,0,Kolkata
2025-10-13 13:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,40.15,76.53,32.36,15.61,0.66,48.99,114.7,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,13,0,10,0,0,Kolkata
2025-10-13 14:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,37.91,88.09,34.3,15.98,1.23,43.03,108.3,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,14,0,10,0,0,Kolkata
2025-10-13 15:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,40.35,71.17,30.86,11.82,1.22,53.03,115.3,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,15,0,10,0,0,Kolkata
2025-10-13 16:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,33.38,74.24,29.08,15.02,1.17,45.66,95.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,16,0,10,0,0,Kolkata
2025-10-13 17:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,66.27,112.37,52.9,19.27,1.79,57.41,189.3,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,17,0,10,0,1,Kolkata
2025-10-13 18:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,59.97,108.18,40.81,26.18,1.98,45.71,171.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,18,0,10,0,1,Kolkata
2025-10-13 19:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,62.43,110.51,49.41,17.59,1.1,28.02,178.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,19,0,10,0,1,Kolkata
2025-10-13 20:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,58.44,60.81,36.73,13.45,1.18,36.03,167.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,20,0,10,0,0,Kolkata
2025-10-13 21:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,41.21,91.55,25.29,10.33,0.92,33.65,117.7,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,21,0,10,0,0,Kolkata
2025-10-13 22:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,38.26,47.55,38.77,7.27,1.03,40.46,109.3,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,22,0,10,0,0,Kolkata
2025-10-13 23:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,46.27,55.6,35.19,18.52,0.85,43.54,132.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,23,0,10,0,0,Kolkata
2025-10-14 00:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,51.43,73.8,40.46,7.73,0.74,30.73,146.9,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,0,1,10,0,0,Kolkata
2025-10-14 01:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,40.3,88.62,19.27,17.83,0.81,43.71,115.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,1,1,10,0,0,Kolkata
2025-10-14 02:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,47.68,44.78,45.68,13.34,1.22,34.15,136.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,2,1,10,0,0,Kolkata
2025-10-14 03:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,37.06,61.31,34.99,6.77,1.04,46.02,105.9,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,3,1,10,0,0,Kolkata
2025-10-14 04:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,40.44,74.43,30.88,6.76,0.57,42.47,115.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,4,1,10,0,0,Kolkata
2025-10-14 05:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,37.11,73.9,31.52,15.05,1.11,39.21,106.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,5,1,10,0,0,Kolkata
2025-10-14 06:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,31.37,50.39,38.5,11.59,0.48,42.38,89.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,6,1,10,0,0,Kolkata
2025-10-14 07:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,58.01,110.02,52.89,21.86,1.07,52.52,165.7,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,7,1,10,0,1,Kolkata
2025-10-14 08:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,71.55,124.43,39.25,13.79,1.12,39.5,204.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,8,1,10,0,1,Kolkata
2025-10-14 09:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,46.82,80.91,39.26,14.3,1.46,22.17,133.8,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,9,1,10,0,1,Kolkata
2025-10-14 10:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,47.07,64.14,29.36,17.07,1.4,43.89,134.5,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,10,1,10,0,0,Kolkata
2025-10-14 11:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,52.99,51.46,30.03,10.08,1.44,19.19,151.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,11,1,10,0,0,Kolkata
2025-10-14 12:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,33.92,48.24,32.97,13.44,0.87,30.01,96.9,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,12,1,10,0,0,Kolkata
2025-10-14 13:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,53.19,69.35,26.73,8.76,1.25,35.16,152.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,13,1,10,0,0,Kolkata
2025-10-14 14:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,44.54,65.18,29.35,8.23,1.3,42.66,127.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,14,1,10,0,0,Kolkata
2025-10-14 15:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,41.99,89.79,40.92,20.01,1.61,49.98,120.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,15,1,10,0,0,Kolkata
2025-10-14 16:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,44.02,77.38,24.37,11.16,1.36,32.31,125.8,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,16,1,10,0,0,Kolkata
2025-10-14 17:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,59.97,94.22,38.97,11.52,1.35,37.74,171.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,17,1,10,0,1,Kolkata
2025-10-14 18:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,34.58,97.13,36.78,21.96,1.55,54.1,98.8,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,18,1,10,0,1,Kolkata
2025-10-14 19:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,63.53,87.31,57.0,17.8,1.47,51.54,181.5,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,19,1,10,0,1,Kolkata
2025-10-14 20:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,48.46,84.93,30.15,8.39,0.85,41.36,138.5,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,20,1,10,0,0,Kolkata
2025-10-14 21:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,42.33,76.02,31.46,14.98,0.72,36.16,120.9,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,21,1,10,0,0,Kolkata
2025-10-14 22:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,33.58,77.42,25.37,6.12,1.15,54.99,96.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,22,1,10,0,0,Kolkata
2025-10-14 23:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,50.36,62.17,28.15,12.53,0.88,32.66,143.9,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,23,1,10,0,0,Kolkata
2025-10-15 00:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,37.74,73.05,25.17,19.17,1.15,44.11,107.8,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,0,2,10,0,0,Kolkata
2025-10-15 01:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,41.87,80.79,37.01,8.22,0.73,38.61,119.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,1,2,10,0,0,Kolkata
2025-10-15 02:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,33.63,79.88,36.77,10.78,0.8,30.35,96.1,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,2,2,10,0,0,Kolkata
2025-10-15 03:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,47.29,48.72,35.29,19.71,0.63,21.87,135.1,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,3,2,10,0,0,Kolkata
2025-10-15 04:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,42.53,63.61,34.25,22.03,0.54,40.95,121.5,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,4,2,10,0,0,Kolkata
2025-10-15 05:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,52.86,36.87,27.07,20.88,1.14,36.63,151.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,5,2,10,0,0,Kolkata
2025-10-15 06:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,43.45,60.57,32.56,18.16,0.97,48.29,124.1,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,6,2,10,0,0,Kolkata
2025-10-15 07:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,51.18,110.24,40.85,8.62,1.01,15.17,146.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,7,2,10,0,1,Kolkata
2025-10-15 08:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,59.93,102.85,54.28,30.1,1.1,45.38,171.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,8,2,10,0,1,Kolkata
2025-10-15 09:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,57.75,107.01,39.23,26.29,1.12,36.32,165.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,9,2,10,0,1,Kolkata
2025-10-15 10:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,32.18,38.78,21.68,7.05,1.09,31.46,91.9,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,10,2,10,0,0,Kolkata
2025-10-15 11:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,61.4,90.1,35.98,13.95,1.07,41.94,175.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,11,2,10,0,0,Kolkata
2025-10-15 12:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,40.38,74.48,37.53,10.56,0.96,54.86,115.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,12,2,10,0,0,Kolkata
2025-10-15 13:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,57.23,78.84,32.06,16.17,1.31,46.97,163.5,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,13,2,10,0,0,Kolkata
2025-10-15 14:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,46.21,69.57,30.96,12.26,1.15,46.92,132.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,14,2,10,0,0,Kolkata
2025-10-15 15:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,39.86,75.72,34.8,11.85,1.07,44.04,113.9,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,15,2,10,0,0,Kolkata
2025-10-15 16:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,39.26,72.65,33.94,14.74,1.1,19.34,112.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,16,2,10,0,0,Kolkata
2025-10-15 17:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,50.46,87.78,46.6,20.62,1.32,51.74,144.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,17,2,10,0,1,Kolkata
2025-10-15 18:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,58.35,117.44,49.51,19.34,1.54,32.88,166.7,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,18,2,10,0,1,Kolkata
2025-10-15 19:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,39.79,64.47,43.27,28.54,1.98,47.81,113.7,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,19,2,10,0,1,Kolkata
2025-10-15 20:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,33.16,91.41,40.9,14.64,0.62,39.16,94.7,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,20,2,10,0,0,Kolkata
2025-10-15 21:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,40.3,81.73,28.72,19.54,1.52,34.2,115.1,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,21,2,10,0,0,Kolkata
2025-10-15 22:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,29.89,84.49,29.46,5.62,0.98,58.74,85.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,22,2,10,0,0,Kolkata
2025-10-15 23:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,47.98,91.63,38.62,17.22,1.17,44.07,137.1,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,23,2,10,0,0,Kolkata
2025-10-16 00:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,41.6,60.64,23.48,10.29,1.48,41.07,118.9,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,0,3,10,0,0,Kolkata
2025-10-16 01:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,43.69,59.48,38.66,17.22,0.79,28.97,124.8,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,1,3,10,0,0,Kolkata
2025-10-16 02:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,60.1,61.88,36.17,14.99,1.0,37.02,171.7,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,2,3,10,0,0,Kolkata
2025-10-16 03:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,42.38,105.59,41.88,13.24,1.11,42.83,121.1,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,3,3,10,0,0,Kolkata
2025-10-16 04:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,28.92,72.65,42.4,25.29,0.58,45.79,82.6,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,4,3,10,0,0,Kolkata
2025-10-16 05:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,39.08,58.13,34.41,18.54,0.76,42.94,111.7,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,5,3,10,0,0,Kolkata
2025-10-16 06:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,36.18,87.03,30.71,7.65,1.39,36.57,103.4,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,6,3,10,0,0,Kolkata
2025-10-16 07:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,65.8,110.68,48.42,11.72,1.51,32.05,188.0,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,7,3,10,0,1,Kolkata
2025-10-16 08:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,61.2,82.14,52.43,24.07,2.42,46.32,174.9,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,8,3,10,0,1,Kolkata
2025-10-16 09:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,66.66,117.74,45.52,18.73,1.18,32.38,190.5,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,9,3,10,0,1,Kolkata
2025-10-16 10:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,48.36,77.55,46.35,14.09,0.84,34.85,138.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,10,3,10,0,0,Kolkata
2025-10-16 11:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,51.5,101.42,29.83,9.14,1.04,40.28,147.2,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,11,3,10,0,0,Kolkata
2025-10-16 12:08:36.680470,sensor_04,Viman_Nagar_Commercial,18.5672,73.9145,commercial,32.79,75.58,34.41,17.15,0.68,33.32,93.7,24.0,75,1011,2.8,228,Clouds,3289,234.38,1,12,51,31,7433,12,3,10,0,0,Kolkata
