timestamp,sensor_name,sensor_latitude,sensor_longitude,PM2.5,PM10,NO2,temperature_c,area_type
2025-10-08 08:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,60.23,73.27,41.66,24.0,commercial
2025-10-08 09:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,57.06,107.41,60.04,24.0,commercial
2025-10-08 10:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,45.29,69.82,42.86,24.0,commercial
2025-10-08 11:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.75,76.89,30.58,24.0,commercial
2025-10-08 12:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.64,72.81,32.39,24.0,commercial
2025-10-08 13:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.4,60.73,45.35,24.0,commercial
2025-10-08 14:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,57.88,70.01,27.11,24.0,commercial
2025-10-08 15:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.44,66.77,36.81,24.0,commercial
2025-10-08 16:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,34.18,78.13,37.78,24.0,commercial
2025-10-08 17:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,67.09,114.1,27.07,24.0,commercial
2025-10-08 18:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,53.02,70.78,38.92,24.0,commercial
2025-10-08 19:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,52.25,111.75,39.18,24.0,commercial
2025-10-08 20:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,45.65,63.67,32.58,24.0,commercial
2025-10-08 21:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,31.28,74.37,30.19,24.0,commercial
2025-10-08 22:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,28.19,68.96,33.45,24.0,commercial
2025-10-08 23:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,49.63,58.01,33.37,24.0,commercial
2025-10-09 00:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.07,77.38,27.86,24.0,commercial
2025-10-09 01:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,32.46,40.76,26.83,24.0,commercial
2025-10-09 02:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,44.55,66.21,28.7,24.0,commercial
2025-10-09 03:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,36.6,77.62,37.81,24.0,commercial
2025-10-09 04:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,37.84,99.72,42.08,24.0,commercial
2025-10-09 05:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,44.17,85.35,40.52,24.0,commercial
2025-10-09 06:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,28.75,93.89,32.28,24.0,commercial
2025-10-09 07:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,40.47,130.02,30.85,24.0,commercial
2025-10-09 08:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,46.01,112.26,34.25,24.0,commercial
2025-10-09 09:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,54.02,77.7,33.86,24.0,commercial
2025-10-09 10:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.9,81.52,38.84,24.0,commercial
2025-10-09 11:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,39.3,56.82,35.22,24.0,commercial
2025-10-09 12:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,46.97,57.81,33.37,24.0,commercial
2025-10-09 13:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,47.42,101.06,25.18,24.0,commercial
2025-10-09 14:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,47.66,102.02,33.21,24.0,commercial
2025-10-09 15:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,35.82,74.16,32.25,24.0,commercial
2025-10-09 16:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,58.39,63.25,23.38,24.0,commercial
2025-10-09 17:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,26.84,88.3,34.39,24.0,commercial
2025-10-09 18:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,41.7,106.69,49.3,24.0,commercial
2025-10-09 19:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,45.51,98.61,31.89,24.0,commercial
2025-10-09 20:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,35.36,66.66,27.41,24.0,commercial
2025-10-09 21:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,58.55,86.59,33.28,24.0,commercial
2025-10-09 22:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,38.83,85.37,36.69,24.0,commercial
2025-10-09 23:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,41.11,73.49,35.34,24.0,commercial
2025-10-10 00:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.95,36.74,37.58,24.0,commercial
2025-10-10 01:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,53.73,102.11,31.04,24.0,commercial
2025-10-10 02:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,46.64,80.8,32.97,24.0,commercial
2025-10-10 03:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,49.02,67.99,25.78,24.0,commercial
2025-10-10 04:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.95,47.26,32.91,24.0,commercial
2025-10-10 05:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,47.63,86.07,30.91,24.0,commercial
2025-10-10 06:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,31.37,57.42,36.09,24.0,commercial
2025-10-10 07:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,44.1,85.13,49.34,24.0,commercial
2025-10-10 08:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,55.12,64.36,37.83,24.0,commercial
2025-10-10 09:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,67.52,84.1,30.88,24.0,commercial
2025-10-10 10:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,22.92,49.26,31.04,24.0,commercial
2025-10-10 11:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,39.25,72.28,31.2,24.0,commercial
2025-10-10 12:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,59.07,76.37,35.75,24.0,commercial
2025-10-10 13:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,41.1,64.87,34.47,24.0,commercial
2025-10-10 14:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,47.38,70.89,32.43,24.0,commercial
2025-10-10 15:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,49.05,84.86,42.37,24.0,commercial
2025-10-10 16:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,49.24,73.05,38.45,24.0,commercial
2025-10-10 17:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,47.29,94.74,34.79,24.0,commercial
2025-10-10 18:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,60.91,58.54,28.59,24.0,commercial
2025-10-10 19:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,70.3,44.98,49.59,24.0,commercial
2025-10-10 20:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,37.99,84.39,37.93,24.0,commercial
2025-10-10 21:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,37.57,76.78,33.03,24.0,commercial
2025-10-10 22:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.07,90.27,38.2,24.0,commercial
2025-10-10 23:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.56,56.18,38.48,24.0,commercial
2025-10-11 00:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,26.5,57.92,27.21,24.0,commercial
2025-10-11 01:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,27.27,46.38,13.28,24.0,commercial
2025-10-11 02:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,31.73,34.84,20.5,24.0,commercial
2025-10-11 03:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,29.74,60.73,17.06,24.0,commercial
2025-10-11 04:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,19.16,30.2,17.79,24.0,commercial
2025-10-11 05:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,29.61,45.52,22.48,24.0,commercial
2025-10-11 06:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,24.94,38.99,21.3,24.0,commercial
2025-10-11 07:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,50.02,58.25,37.84,24.0,commercial
2025-10-11 08:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,24.79,65.29,35.79,24.0,commercial
2025-10-11 09:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,37.33,59.22,30.84,24.0,commercial
2025-10-11 10:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,22.75,35.61,19.04,24.0,commercial
2025-10-11 11:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,19.7,47.04,26.67,24.0,commercial
2025-10-11 12:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,32.4,43.01,26.06,24.0,commercial
2025-10-11 13:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,31.94,38.46,21.8,24.0,commercial
2025-10-11 14:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,27.94,44.36,18.45,24.0,commercial
2025-10-11 15:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,31.37,51.19,18.47,24.0,commercial
2025-10-11 16:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,35.36,30.94,25.42,24.0,commercial
2025-10-11 17:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,43.37,86.5,36.74,24.0,commercial
2025-10-11 18:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,31.25,42.13,30.32,24.0,commercial
2025-10-11 19:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,46.52,51.65,26.1,24.0,commercial
2025-10-11 20:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,25.66,43.52,20.82,24.0,commercial
2025-10-11 21:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,38.83,47.83,22.03,24.0,commercial
2025-10-11 22:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,19.54,50.67,32.04,24.0,commercial
2025-10-11 23:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,23.92,65.64,24.63,24.0,commercial
2025-10-12 00:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,29.43,46.84,15.45,24.0,commercial
2025-10-12 01:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,39.79,54.05,21.33,24.0,commercial
2025-10-12 02:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,26.65,48.02,17.68,24.0,commercial
2025-10-12 03:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,19.24,34.87,17.62,24.0,commercial
2025-10-12 04:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,30.22,58.49,23.44,24.0,commercial
2025-10-12 05:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,30.11,78.3,24.68,24.0,commercial
2025-10-12 06:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,24.92,50.8,24.12,24.0,commercial
2025-10-12 07:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,50.62,58.18,33.07,24.0,commercial
2025-10-12 08:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,38.58,50.92,30.23,24.0,commercial
2025-10-12 09:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,26.46,63.06,26.45,24.0,commercial
2025-10-12 10:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,29.38,47.97,17.85,24.0,commercial
2025-10-12 11:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,34.49,55.35,21.19,24.0,commercial
2025-10-12 12:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,25.97,60.47,22.87,24.0,commercial
2025-10-12 13:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,33.47,57.28,27.7,24.0,commercial
2025-10-12 14:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,23.25,64.87,24.12,24.0,commercial
2025-10-12 15:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,32.7,44.19,24.08,24.0,commercial
2025-10-12 16:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,39.33,54.98,20.37,24.0,commercial
2025-10-12 17:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,39.01,63.05,30.7,24.0,commercial
2025-10-12 18:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,29.93,51.31,30.66,24.0,commercial
2025-10-12 19:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.34,51.23,29.1,24.0,commercial
2025-10-12 20:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,28.95,42.62,18.03,24.0,commercial
2025-10-12 21:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,36.44,47.62,35.17,24.0,commercial
2025-10-12 22:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,36.49,48.92,21.11,24.0,commercial
2025-10-12 23:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,23.33,52.6,16.28,24.0,commercial
2025-10-13 00:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,39.41,92.58,36.86,24.0,commercial
2025-10-13 01:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,35.63,51.08,31.15,24.0,commercial
2025-10-13 02:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,50.49,79.16,42.22,24.0,commercial
2025-10-13 03:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.37,92.32,42.37,24.0,commercial
2025-10-13 04:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.88,58.7,28.23,24.0,commercial
2025-10-13 05:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,26.27,55.95,29.32,24.0,commercial
2025-10-13 06:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,46.43,87.29,29.83,24.0,commercial
2025-10-13 07:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,60.77,127.63,42.66,24.0,commercial
2025-10-13 08:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.56,93.23,36.63,24.0,commercial
2025-10-13 09:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,60.9,80.54,40.11,24.0,commercial
2025-10-13 10:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,38.02,95.11,31.91,24.0,commercial
2025-10-13 11:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.84,70.16,35.82,24.0,commercial
2025-10-13 12:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,31.33,63.25,29.53,24.0,commercial
2025-10-13 13:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,40.15,76.53,32.36,24.0,commercial
2025-10-13 14:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,37.91,88.09,34.3,24.0,commercial
2025-10-13 15:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,40.35,71.17,30.86,24.0,commercial
2025-10-13 16:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,33.38,74.24,29.08,24.0,commercial
2025-10-13 17:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,66.27,112.37,52.9,24.0,commercial
2025-10-13 18:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,59.97,108.18,40.81,24.0,commercial
2025-10-13 19:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,62.43,110.51,49.41,24.0,commercial
2025-10-13 20:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,58.44,60.81,36.73,24.0,commercial
2025-10-13 21:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,41.21,91.55,25.29,24.0,commercial
2025-10-13 22:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,38.26,47.55,38.77,24.0,commercial
2025-10-13 23:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,46.27,55.6,35.19,24.0,commercial
2025-10-14 00:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,51.43,73.8,40.46,24.0,commercial
2025-10-14 01:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,40.3,88.62,19.27,24.0,commercial
2025-10-14 02:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,47.68,44.78,45.68,24.0,commercial
2025-10-14 03:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,37.06,61.31,34.99,24.0,commercial
2025-10-14 04:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,40.44,74.43,30.88,24.0,commercial
2025-10-14 05:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,37.11,73.9,31.52,24.0,commercial
2025-10-14 06:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,31.37,50.39,38.5,24.0,commercial
2025-10-14 07:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,58.01,110.02,52.89,24.0,commercial
2025-10-14 08:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,71.55,124.43,39.25,24.0,commercial
2025-10-14 09:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,46.82,80.91,39.26,24.0,commercial
2025-10-14 10:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,47.07,64.14,29.36,24.0,commercial
2025-10-14 11:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,52.99,51.46,30.03,24.0,commercial
2025-10-14 12:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,33.92,48.24,32.97,24.0,commercial
2025-10-14 13:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,53.19,69.35,26.73,24.0,commercial
2025-10-14 14:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,44.54,65.18,29.35,24.0,commercial
2025-10-14 15:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,41.99,89.79,40.92,24.0,commercial
2025-10-14 16:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,44.02,77.38,24.37,24.0,commercial
2025-10-14 17:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,59.97,94.22,38.97,24.0,commercial
2025-10-14 18:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,34.58,97.13,36.78,24.0,commercial
2025-10-14 19:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,63.53,87.31,57.0,24.0,commercial
2025-10-14 20:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.46,84.93,30.15,24.0,commercial
2025-10-14 21:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.33,76.02,31.46,24.0,commercial
2025-10-14 22:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,33.58,77.42,25.37,24.0,commercial
2025-10-14 23:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,50.36,62.17,28.15,24.0,commercial
2025-10-15 00:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,37.74,73.05,25.17,24.0,commercial
2025-10-15 01:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,41.87,80.79,37.01,24.0,commercial
2025-10-15 02:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,33.63,79.88,36.77,24.0,commercial
2025-10-15 03:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,47.29,48.72,35.29,24.0,commercial
2025-10-15 04:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.53,63.61,34.25,24.0,commercial
2025-10-15 05:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,52.86,36.87,27.07,24.0,commercial
2025-10-15 06:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,43.45,60.57,32.56,24.0,commercial
2025-10-15 07:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,51.18,110.24,40.85,24.0,commercial
2025-10-15 08:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,59.93,102.85,54.28,24.0,commercial
2025-10-15 09:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,57.75,107.01,39.23,24.0,commercial
2025-10-15 10:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,32.18,38.78,21.68,24.0,commercial
2025-10-15 11:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,61.4,90.1,35.98,24.0,commercial
2025-10-15 12:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,40.38,74.48,37.53,24.0,commercial
2025-10-15 13:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,57.23,78.84,32.06,24.0,commercial
2025-10-15 14:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,46.21,69.57,30.96,24.0,commercial
2025-10-15 15:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,39.86,75.72,34.8,24.0,commercial
2025-10-15 16:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,39.26,72.65,33.94,24.0,commercial
2025-10-15 17:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,50.46,87.78,46.6,24.0,commercial
2025-10-15 18:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,58.35,117.44,49.51,24.0,commercial
2025-10-15 19:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,39.79,64.47,43.27,24.0,commercial
2025-10-15 20:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,33.16,91.41,40.9,24.0,commercial
2025-10-15 21:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,40.3,81.73,28.72,24.0,commercial
2025-10-15 22:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,29.89,84.49,29.46,24.0,commercial
2025-10-15 23:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,47.98,91.63,38.62,24.0,commercial
2025-10-16 00:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,41.6,60.64,23.48,24.0,commercial
2025-10-16 01:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,43.69,59.48,38.66,24.0,commercial
2025-10-16 02:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,60.1,61.88,36.17,24.0,commercial
2025-10-16 03:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.38,105.59,41.88,24.0,commercial
2025-10-16 04:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,28.92,72.65,42.4,24.0,commercial
2025-10-16 05:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,39.08,58.13,34.41,24.0,commercial
2025-10-16 06:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,36.18,87.03,30.71,24.0,commercial
2025-10-16 07:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,65.8,110.68,48.42,24.0,commercial
2025-10-16 08:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,61.2,82.14,52.43,24.0,commercial
2025-10-16 09:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,66.66,117.74,45.52,24.0,commercial
2025-10-16 10:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.36,77.55,46.35,24.0,commercial
2025-10-16 11:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,51.5,101.42,29.83,24.0,commercial
2025-10-16 12:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,32.79,75.58,34.41,24.0,commercial
2025-10-16 13:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,30.82,83.44,39.16,24.0,commercial
2025-10-16 14:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.34,76.23,34.77,24.0,commercial
2025-10-16 15:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,46.75,76.37,24.29,24.0,commercial
2025-10-16 16:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,44.54,70.42,32.97,24.0,commercial
2025-10-16 17:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,58.5,116.67,46.76,24.0,commercial
2025-10-16 18:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,69.78,79.69,29.01,24.0,commercial
2025-10-16 19:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,62.41,88.38,39.05,24.0,commercial
2025-10-16 20:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,45.64,99.29,40.94,24.0,commercial
2025-10-16 21:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.07,76.46,31.33,24.0,commercial
2025-10-16 22:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,44.87,80.0,37.65,24.0,commercial
2025-10-16 23:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,54.99,76.13,42.92,24.0,commercial
2025-10-17 00:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,45.31,70.99,32.62,24.0,commercial
2025-10-17 01:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,48.49,34.4,26.02,24.0,commercial
2025-10-17 02:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,21.09,89.81,27.29,24.0,commercial
2025-10-17 03:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,54.45,71.43,34.23,24.0,commercial
2025-10-17 04:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,38.65,55.38,30.48,24.0,commercial
2025-10-17 05:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,39.61,43.85,39.53,24.0,commercial
2025-10-17 06:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,30.18,59.58,32.03,24.0,commercial
2025-10-17 07:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,49.9,64.81,32.19,24.0,commercial
2025-10-17 08:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,55.47,108.87,52.12,24.0,commercial
2025-10-17 09:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,59.94,77.11,48.31,24.0,commercial
2025-10-17 10:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,42.77,42.5,40.42,24.0,commercial
2025-10-17 11:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,53.67,89.03,36.23,24.0,commercial
2025-10-17 12:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,44.78,67.26,33.0,24.0,commercial
2025-10-17 13:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,34.7,109.01,34.7,24.0,commercial
2025-10-17 14:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,53.83,35.8,33.32,24.0,commercial
2025-10-17 15:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,49.36,71.96,43.18,24.0,commercial
2025-10-17 16:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,44.0,100.76,33.89,24.0,commercial
2025-10-17 17:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,60.42,108.63,47.01,24.0,commercial
2025-10-17 18:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,54.09,93.93,37.13,24.0,commercial
2025-10-17 19:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,36.62,82.33,43.73,24.0,commercial
2025-10-17 20:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,46.59,98.39,29.52,24.0,commercial
2025-10-17 21:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,43.6,70.83,20.97,24.0,commercial
2025-10-17 22:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,33.5,81.55,33.08,24.0,commercial
2025-10-17 23:08:36.680470,Viman_Nagar_Commercial,18.5672,73.9145,53.76,47.71,25.15,24.0,commercial
